age,subscription_type,watch_hours,last_login_days,monthly_fee,churned,number_of_profiles,avg_watch_time_per_day,gender_Female,gender_Male,gender_Other,region_Africa,region_Asia,region_Europe,region_North America,region_Oceania,region_South America,device_Desktop,device_Laptop,device_Mobile,device_TV,device_Tablet,payment_method_Credit Card,payment_method_Crypto,payment_method_Debit Card,payment_method_Gift Card,payment_method_PayPal,favorite_genre_Action,favorite_genre_Comedy,favorite_genre_Documentary,favorite_genre_Drama,favorite_genre_Horror,favorite_genre_Romance,favorite_genre_Sci-Fi
70,0.0,2.24,50,8.99,1,5,0.04,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
28,0.0,11.25,52,8.99,1,5,0.21,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
37,1.0,31.31,53,13.99,0,1,0.58,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
51,2.0,8.32,48,17.99,1,2,0.17,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
18,2.0,6.8,20,17.99,0,4,0.32,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25,0.0,18.4,55,8.99,1,4,0.33,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
33,0.0,44.72,7,8.99,0,4,5.59,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
30,2.0,3.61,43,17.99,1,4,0.08,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
22,2.0,10.68,60,17.99,0,5,0.18,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
40,0.0,8.13,4,8.99,0,4,1.63,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
44,2.0,38.18,49,17.99,0,3,0.76,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
68,0.0,1.83,0,8.99,0,5,1.83,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24,0.0,47.9,21,8.99,0,4,2.18,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
34,1.0,3.85,55,13.99,1,3,0.07,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
62,0.0,1.55,17,8.99,1,2,0.09,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
29,1.0,7.46,58,13.99,0,5,0.13,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
62,0.0,6.67,47,8.99,1,2,0.14,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
20,2.0,4.57,17,17.99,1,1,0.25,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60,1.0,1.03,2,13.99,0,5,0.34,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
25,1.0,6.71,2,13.99,0,4,2.24,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
57,1.0,12.95,27,13.99,0,4,0.46,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
47,1.0,3.92,58,13.99,1,5,0.07,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
54,0.0,24.44,28,8.99,0,4,0.84,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
34,1.0,28.76,11,13.99,0,2,2.4,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
52,1.0,1.35,7,13.99,1,1,0.17,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
53,2.0,0.25,50,17.99,1,1,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
68,2.0,10.27,55,17.99,0,4,0.18,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
68,2.0,52.22,4,17.99,0,1,10.44,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55,1.0,7.61,37,13.99,1,1,0.2,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31,0.0,11.05,51,8.99,1,1,0.21,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
30,1.0,17.22,5,13.99,0,1,2.87,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
56,2.0,2.39,21,17.99,1,2,0.11,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
44,0.0,14.91,47,8.99,1,5,0.31,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
64,1.0,13.86,7,13.99,0,3,1.73,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,0.0,2.6,50,8.99,1,4,0.05,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18,2.0,17.75,9,17.99,0,1,1.77,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
56,0.0,8.71,2,8.99,0,3,2.9,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23,2.0,10.39,2,17.99,0,4,3.46,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,0.0,18.25,30,8.99,0,5,0.59,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
65,2.0,20.05,21,17.99,0,5,0.91,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
47,0.0,0.39,48,8.99,1,5,0.01,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
36,2.0,50.98,23,17.99,0,4,2.12,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
54,2.0,0.56,30,17.99,1,2,0.02,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
56,1.0,1.95,28,13.99,1,4,0.07,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34,2.0,70.61,38,17.99,0,5,1.81,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
70,1.0,8.7,46,13.99,1,3,0.19,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
51,0.0,2.17,14,8.99,1,3,0.14,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
57,0.0,15.75,1,8.99,0,3,7.88,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36,0.0,3.58,14,8.99,1,2,0.24,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
67,1.0,14.58,18,13.99,0,2,0.77,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
66,1.0,1.42,57,13.99,1,3,0.02,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
42,0.0,2.98,29,8.99,1,4,0.1,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
34,1.0,0.68,42,13.99,1,2,0.02,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
49,1.0,2.26,31,13.99,1,5,0.07,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
66,0.0,6.93,47,8.99,1,3,0.14,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
24,2.0,11.67,31,17.99,1,3,0.36,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
49,2.0,5.31,39,17.99,1,1,0.13,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
65,1.0,1.83,37,13.99,1,1,0.05,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
52,1.0,2.62,43,13.99,1,5,0.06,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
61,2.0,0.85,6,17.99,1,1,0.12,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
50,1.0,5.02,47,13.99,1,3,0.1,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
56,2.0,19.81,25,17.99,0,4,0.76,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
36,2.0,18.47,28,17.99,0,2,0.64,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
40,1.0,22.52,8,13.99,0,5,2.5,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,2.0,11.54,28,17.99,0,5,0.4,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
49,0.0,38.43,6,8.99,0,3,5.49,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
68,1.0,2.7,35,13.99,1,1,0.08,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
52,1.0,1.79,38,13.99,1,1,0.05,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
37,1.0,13.86,46,13.99,1,3,0.29,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
33,0.0,0.14,37,8.99,1,5,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
26,2.0,19.48,35,17.99,0,5,0.54,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37,0.0,4.84,25,8.99,1,5,0.19,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
36,2.0,8.7,45,17.99,0,4,0.19,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
61,2.0,19.19,27,17.99,0,2,0.69,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
43,0.0,0.53,22,8.99,1,1,0.02,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
62,0.0,7.85,53,8.99,1,2,0.15,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
70,2.0,42.5,46,17.99,0,2,0.9,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34,1.0,6.33,49,13.99,0,4,0.13,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
38,0.0,33.5,56,8.99,0,2,0.59,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
67,0.0,2.55,48,8.99,1,2,0.05,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,2.0,47.79,12,17.99,0,1,3.68,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
22,0.0,26.28,48,8.99,0,3,0.54,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
67,2.0,1.04,17,17.99,1,2,0.06,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
42,1.0,9.91,14,13.99,0,1,0.66,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32,2.0,16.39,27,17.99,0,5,0.59,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36,1.0,32.78,51,13.99,0,5,0.63,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35,2.0,1.95,52,17.99,1,5,0.04,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
49,1.0,5.02,26,13.99,0,4,0.19,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
41,0.0,36.94,6,8.99,0,4,5.28,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
48,0.0,1.3,2,8.99,1,4,0.43,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
34,2.0,0.33,7,17.99,1,2,0.04,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
28,2.0,5.03,59,17.99,1,1,0.08,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
61,0.0,1.21,31,8.99,1,3,0.04,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
23,2.0,3.51,16,17.99,0,5,0.21,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30,2.0,3.55,45,17.99,1,3,0.08,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40,0.0,7.02,44,8.99,1,4,0.16,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
18,0.0,15.17,28,8.99,0,3,0.52,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
47,1.0,17.12,22,13.99,0,1,0.74,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
61,0.0,12.93,55,8.99,1,4,0.23,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
50,1.0,7.88,43,13.99,1,1,0.18,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
42,0.0,5.55,47,8.99,1,2,0.12,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
60,0.0,4.61,8,8.99,1,3,0.51,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
46,0.0,19.74,20,8.99,0,1,0.94,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49,2.0,19.67,54,17.99,0,5,0.36,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
63,2.0,0.3,12,17.99,1,2,0.02,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41,0.0,7.73,31,8.99,1,4,0.24,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
63,0.0,1.03,3,8.99,1,5,0.26,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
33,1.0,9.93,51,13.99,0,4,0.19,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
51,1.0,2.56,53,13.99,1,2,0.05,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
59,1.0,2.28,38,13.99,1,3,0.06,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
44,1.0,1.17,51,13.99,1,3,0.02,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
22,2.0,21.84,1,17.99,0,1,10.92,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,2.0,10.53,33,17.99,1,3,0.31,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
26,1.0,8.43,45,13.99,0,5,0.18,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
51,2.0,23.55,13,17.99,0,2,1.68,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
46,1.0,41.63,46,13.99,0,4,0.89,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
35,2.0,1.11,13,17.99,0,4,0.08,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
50,2.0,5.41,35,17.99,1,4,0.15,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
54,1.0,11.79,39,13.99,1,2,0.29,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
27,1.0,0.39,32,13.99,1,4,0.01,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
18,2.0,0.97,9,17.99,0,5,0.1,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
59,0.0,4.16,25,8.99,1,2,0.16,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
37,2.0,13.91,27,17.99,0,5,0.5,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
44,2.0,3.73,49,17.99,1,5,0.07,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
28,1.0,10.91,16,13.99,0,4,0.64,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
23,2.0,5.56,53,17.99,1,1,0.1,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
58,2.0,4.04,19,17.99,0,4,0.2,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23,1.0,0.13,48,13.99,1,5,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
36,0.0,20.03,16,8.99,0,5,1.18,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
37,0.0,20.45,54,8.99,0,4,0.37,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
48,0.0,4.91,1,8.99,1,1,2.46,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23,1.0,28.75,20,13.99,0,2,1.37,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
35,0.0,10.43,46,8.99,1,4,0.22,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52,2.0,11.5,53,17.99,1,5,0.21,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
50,1.0,1.49,8,13.99,0,4,0.17,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
68,2.0,17.56,29,17.99,0,4,0.59,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30,2.0,15.15,55,17.99,1,3,0.27,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
41,0.0,18.51,8,8.99,0,2,2.06,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
56,0.0,16.89,38,8.99,1,2,0.43,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
19,0.0,0.22,21,8.99,1,4,0.01,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
32,1.0,11.33,42,13.99,1,1,0.26,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60,0.0,7.79,25,8.99,0,2,0.3,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
52,0.0,0.12,25,8.99,1,4,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
70,2.0,1.04,37,17.99,1,2,0.03,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
48,2.0,16.1,20,17.99,0,4,0.77,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
49,2.0,0.65,34,17.99,1,3,0.02,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
52,0.0,0.3,21,8.99,1,2,0.01,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37,1.0,16.01,11,13.99,0,4,1.33,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39,0.0,33.36,37,8.99,1,1,0.88,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
70,0.0,3.99,24,8.99,1,1,0.16,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
68,0.0,17.26,10,8.99,0,3,1.57,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26,1.0,4.64,7,13.99,1,1,0.58,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
49,2.0,5.0,17,17.99,0,1,0.28,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18,2.0,12.42,58,17.99,1,3,0.21,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28,0.0,16.54,24,8.99,0,3,0.66,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
57,2.0,0.26,28,17.99,1,2,0.01,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
47,0.0,17.94,19,8.99,0,2,0.9,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
18,1.0,41.28,24,13.99,0,3,1.65,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
48,0.0,3.34,1,8.99,1,1,1.67,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26,2.0,3.13,18,17.99,0,5,0.16,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24,0.0,3.02,21,8.99,1,5,0.14,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
40,1.0,7.82,8,13.99,0,2,0.87,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
50,0.0,0.82,1,8.99,1,5,0.41,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49,0.0,13.95,21,8.99,0,1,0.63,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
55,2.0,41.03,45,17.99,0,3,0.89,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20,2.0,20.62,13,17.99,0,4,1.47,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
31,0.0,11.3,37,8.99,1,3,0.3,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
